Date,strategy_return,benchmark_return,strategy_cum,benchmark_cum
2013-12-31,0.0507670331533642,0.03034531554018205,3.2860585203430355,2.3261707030197853
2014-01-31,-0.00958179527680923,-0.04185284533460498,3.254572180333494,2.228813840364409
2014-02-28,0.05157730926578274,0.029803741598946276,3.422434256206367,2.295240832134785
2014-03-31,-0.017536276358392548,0.07739975269244748,3.362417503271103,2.4728919049116245
2014-04-30,0.017645680097327664,0.00589487629479013,3.42174964688748,2.4874692967814664
2014-05-31,0.15711793059580692,0.10411651092663887,3.9593678704233746,2.7464559209994928
2014-06-30,0.14933610738896938,0.06399443430074214,4.550644455913354,2.922213813995779
2014-07-31,-0.00944628539904077,0.003279781442804941,4.507657769633234,2.9317980366348304
2014-08-31,0.04633532958849905,0.026846616292311554,4.716521578061347,3.010506893570918
2014-09-30,0.09654150712370273,0.008638960346283087,5.171861679588855,3.036514543246689
2014-10-31,0.06229219491011647,0.04209200205459385,5.494028295381967,3.1643275196398326
2014-11-30,0.03710296584712885,0.034745484319109066,5.697873039588684,3.274273611854004
2014-12-31,0.02267246260255613,-0.020872877730588213,5.827057852992871,3.2059300990972837
2015-01-31,0.06845698571810664,0.058026369882047124,6.2259606692137845,3.3919585848434908
2015-02-28,0.00626714068932348,0.006083645837953622,6.264979640653943,3.4125940595706847
2015-03-31,0.050859410510163405,-0.032197024719512024,6.583612812035778,3.3027186842770275
2015-04-30,-0.003794222440089379,-0.032745042554763626,6.5586331205674915,3.1945710204139632
2015-05-31,0.020473343405877437,0.031142353127137534,6.692910268718031,3.294057479221415
2015-06-30,-0.038055733018162535,-0.00900162862358922,6.438206662417179,3.2644055971287074
2015-07-31,0.12034811851891379,0.03030219149878932,7.213032720875021,3.3633242406626214
2015-08-31,-0.03505027949567918,-0.06147451066511311,6.960213907996873,3.1565655287597734
2015-09-30,0.02612764158031617,-0.0034861013890593595,7.142067882307347,3.145561421285307
2015-10-31,-0.013618352394825376,0.015776204807880667,7.044804685058322,3.1951864425032723
2015-11-30,0.0142343548267894,-0.00960608213784997,7.14508293463087,3.1644932190908412
2015-12-31,0.016083178583693233,0.005780642315499351,7.259998579463837,3.1827860225002285
2016-01-31,-0.0969289981273314,-0.057295783483768514,6.556294190750559,3.0004258036798905
2016-02-29,-0.1280990362587529,-0.08036977390048672,5.716439223486552,2.7592822602329514
2016-03-31,0.12087828463798304,0.10672476293836652,6.40743259105889,3.053766005336353
2016-04-30,0.046340815406741405,0.021140176779360864,6.704358241992289,3.1183231585319664
2016-05-31,-0.015333679950235497,0.032700744338018284,6.601555758437856,3.220294646902442
2016-06-30,0.03210599067578685,0.025984647969862662,6.813505246063948,3.3039728696614348
2016-07-31,0.0654093076892711,0.050022945920441986,7.259171907146207,3.4692473258431162
2016-08-31,0.016480847490262757,0.021916796231236546,7.378809212253484,3.545282112559382
2016-09-30,-0.011511085974241341,-0.012789268065074189,7.29387110502371,3.4999405492555478
2016-10-31,0.05712868810451789,0.013421520349816252,7.710560392457165,3.546915072560528
2016-11-30,-0.06577709263817329,-0.05533689729609215,7.20338214723028,3.350639797472285
2016-12-31,-0.0509519750250079,-0.013645256035896502,6.836355599969015,3.304919459551711
2017-01-31,0.11048710324003087,0.056782386664200546,7.591684726928356,3.4925806741980168
2017-02-28,0.05706161043018893,0.04469261987829376,8.024878483325157,3.6486732546642235
2017-03-31,0.07149634616725595,0.037092537877617016,8.598627973319136,3.784011805565904
2017-04-30,0.061445289455542076,0.0274231928843085,9.126973158060252,3.8877814911864386
2017-05-31,-0.00347850910119842,0.016635692947407854,9.095224898863547,3.9524574303204316
2017-06-30,0.019173455301778313,-0.0023171747377785934,9.26961178692153,3.9432988958107478
2017-07-31,0.052394900731914634,0.055415506707048534,9.755292176320669,4.161818802219446
2017-08-31,0.022502311602515604,-0.011184622681961631,9.97480880064582,4.1152704292459275
2017-09-30,0.03192536839753145,-0.010920168735919389,10.293258246301376,4.070330981764623
2017-10-31,0.14042391748538463,0.06437213531813502,11.738677892935756,4.332346878512372
2017-11-30,0.03252779627551237,9.836477627778173e-05,12.120511215981033,4.332773028843835
2017-12-31,0.06979192998435944,0.036719629075389504,12.966425086141424,4.491870847330833
2018-01-31,-0.005817821942720447,0.021837310268662202,12.89098873375663,4.589961224710755
2018-02-28,-0.025150188129943095,-0.044958143168459364,12.566777941921675,4.383605090832531
2018-03-31,-0.06810973343476769,-0.03776775921656439,11.710858046163471,4.218046149261462
2018-04-30,0.10662736446319278,0.06557379384434192,12.959555975228458,4.494639437879053
2018-05-31,-0.059249423546292194,-0.019075515484086814,12.191709754280266,4.408901873686404
2018-06-30,-0.05365014462221477,-0.016413623995626292,11.537622762771063,4.336535816098103
2018-07-31,0.040875792071655384,0.053277131273370415,12.00923223182329,4.567574004044035
2018-08-31,0.07751595575306783,0.03537612724128958,12.94013934613362,4.729157083195103
2018-09-30,-0.14027114086656553,-0.0876701497635557,11.125011237079123,4.3145511734560085
2018-10-31,-0.0217641691792113,-0.039770762478183674,10.882884610394706,4.142958183536521
2018-11-30,-0.009482904497608373,0.040635482418125646,10.779683254975842,4.311309287962649
2018-12-31,-0.0014607883505238228,0.006680061811209059,10.763936419254637,4.340109100493479
2019-01-31,-0.003138579192266666,-0.018118931620090484,10.730152952382284,4.261470960477905
2019-02-28,-0.011598920561057957,-0.0053198885457915734,10.6056947606796,4.238800409927036
2019-03-31,0.05250535181027878,0.0721308018280904,11.162550495281513,4.544548482284311
2019-04-30,0.021823440993428166,0.006493440451471377,11.406155757351451,4.574058237232848
2019-05-31,0.00392672116349642,0.014563929900578199,11.45094455055798,4.64067450076107
2019-06-30,0.0028050586253434338,-0.015002453099779878,11.483065121337852,4.571052999212057
2019-07-31,-0.07012541781855329,-0.06347100749383605,10.677810381866378,4.280923660044347
2019-08-31,0.00882255541743621,-0.007451724608149579,10.772015955697269,4.249023395861185
2019-09-30,0.07498682713806334,0.04047319052248355,11.5797752540956,4.420994929296365
2019-10-31,0.019323106002935898,0.03733585194210298,11.803532478820664,4.586056541413361
2019-11-30,-0.0204742331780276,0.012797176107006258,11.561864202524866,4.644745114610516
2019-12-31,0.02960918201158046,0.006001792188704336,11.904201544090602,4.6726219095579085
2020-01-31,0.06210823011430078,-0.001124291481716444,12.643550432917996,4.6673685205477105
2020-02-29,-0.04767510333649822,-0.06341868658220462,12.040767859488403,4.371370139179447
2020-03-31,-0.26822822767828425,-0.24245215778080575,8.81109403665218,3.3115220164768093
2020-04-30,0.14653963665297157,0.14523168397674002,10.102268555298357,3.792459935455786
2020-05-31,0.0026749712942683392,-0.023774135385024486,10.12929183369077,3.7022974795079793
2020-06-30,0.07417011915630652,0.08340154906407848,10.880582615964617,4.011074824394978
2020-07-31,0.09594311857583797,0.06619034581428562,11.92449964406231,4.276569254108656
2020-08-31,0.06644639098157912,0.03721874379903767,12.716839609671375,4.435737789516168
2020-09-30,0.0898751583867321,-0.003233000929668828,13.859767583769258,4.421397045118895
2020-10-31,0.0048326127908807455,0.02568048991322236,13.926746473873214,4.534940687338422
2020-11-30,0.10825730650812988,0.11870605773963194,15.434418535556322,5.073265618415423
2020-12-31,0.0640536665454921,0.07456351611605117,16.42304963375641,5.451546141115149
2021-01-31,0.014672066713646377,-0.018744058784249673,16.66400971362441,5.349362039781037
2021-02-28,0.1435661439218602,0.07777110456923553,19.05639733048589,5.765387834355548
2021-03-31,0.09253746635630793,0.010860737976058132,20.819828057328163,5.828004200954837
2021-04-30,0.09059480464102908,0.004113262589287903,22.70599631284162,5.851976312604837
2021-05-31,0.061771697337972914,0.06971658098280265,24.1085842448356,6.259956093111994
2021-06-30,0.009782968931756664,0.01869000375375718,24.344437775491464,6.376954695990613
2021-07-31,0.06116088141265923,0.014153689775316947,25.83336504733616,6.467212134468915
2021-08-31,0.008323859276791112,0.06525419137869504,26.04839834263616,6.889224832778169
2021-09-30,0.0380692622404077,0.03412709988485907,27.040041650084575,7.124334096775641
2021-10-31,0.0053792575511690845,0.0022753497591199157,27.18549699831472,7.140544448646629
2021-11-30,-0.010167410175174977,-0.029068353182989726,26.909090899516865,6.932980580694532
2021-12-31,0.08153510627650261,0.023746774143010407,29.103126485813043,7.097616504682162
2022-01-31,0.009802908475292194,-0.0049846025247705095,29.38842177109832,7.062237707533071
2022-02-28,-0.06942138870553881,-0.0411152949907867,27.348236719884582,6.771871720892792
2022-03-31,0.11280024672633597,0.04099466246117589,30.433124569417807,7.049482316321174
2022-04-30,0.018122582338320054,-0.007462522164381924,30.98465137523943,6.996875398288209
2022-05-31,-0.07812448949877346,-0.04489847821362347,28.56399130425138,6.682726340654727
2022-06-30,-0.09608054018576875,-0.0518463561553032,25.819547589877306,6.336251330708716
2022-07-31,0.10465776931806961,0.09546932258931151,28.521763845435608,6.941168953007101
2022-08-31,0.05749454603291253,0.04496215974769879,30.161609709786866,7.253258900307974
2022-09-30,-0.00045038967389668947,-0.032345727316232975,30.14802523222548,7.018646965764572
2022-10-31,0.0028109231958494945,0.04009954670438409,30.232769015659798,7.300091527569832
2022-11-30,0.03544021852911328,0.033853156436669085,31.30422495631499,7.547222668054657
2022-12-31,-0.008238597130782566,-0.03118629942842832,31.04632205840852,7.311852722075682
2023-01-31,-0.04528171800775467,-0.03322770277202314,29.640491257781733,7.068896653113743
2023-02-28,-0.12104377960084284,-0.027903317599009103,26.052694166714094,6.871650984727338
2023-03-31,0.006119458614397152,0.002693042402066359,26.212122550460847,6.89015663220141
2023-04-30,0.09594885918620069,0.04545315503784142,28.727145806026453,7.2033359898398714
2023-05-31,0.0053535825617942534,0.03593079906799046,28.88093895286372,7.462157607910032
2023-06-30,0.09724138517987149,0.042089480980680216,31.689361461935494,7.7762359486229995
2023-07-31,0.11505457245530216,0.038283627510651286,35.33536739632002,8.073938469115019
2023-08-31,0.06018238690208455,-0.00789607941555781,37.46193414829265,8.01018600976656
2023-09-30,0.08598701540944097,0.02176153880064735,40.683174057169346,8.184499983418497
2023-10-31,-0.028695726731763193,-0.028422562894102943,39.515740811844054,7.951875517883001
2023-11-30,0.11685625870449388,0.07064118640858119,44.13340244305263,8.513605438639607
2023-12-31,0.10513408222778427,0.08012037138579098,48.77332720449242,9.195718668215502
2024-01-31,0.13964856224786296,0.01919534365897735,55.584452224644366,9.372233648243173
2024-02-29,-0.024586415325846444,0.014541446490788923,54.21782979658959,9.508519482338272
2024-03-31,-0.020659737285897085,0.00821797869864449,53.09770367678057,9.586660292899774
2024-04-30,0.11804095900216476,0.03663506880049905,59.36540753960051,9.93786825229717
2024-05-31,0.06303483000048764,0.005053129295704117,63.1074959117689,9.9880855854997
2024-06-30,0.0743997558858112,0.06901282659980801,67.80267820216933,10.677391604075833
2024-07-31,0.07842298029726774,0.04304585593467891,73.11996629892005,11.137009064823031
2024-08-31,-0.01635690127074502,0.008658863839532183,71.9239502292484,11.23344290989497
2024-09-30,-0.00572906975914037,0.021514982196478183,71.5118929010321,11.475130234106514
2024-10-31,-0.07202788776617222,-0.06417145082362474,66.36104230521003,10.738754478593858
2024-11-30,0.013615443503042501,-0.00010355560716601708,67.26457732751963,10.73764242035362
2024-12-31,0.004388193577945665,-0.013734720737647144,67.55974731377148,10.59016390032935
2025-01-31,-0.11515882751120851,-0.03550774449304983,59.77964602616404,10.214131066416934
2025-02-28,-0.11183217566621519,-0.07877335835063215,53.0943581505019,9.409529659681748
2025-03-31,0.11661052878182335,0.07336943307219812,59.28571932976343,10.099901516288632
2025-04-30,0.04950681044171802,0.032357757062379644,62.220766198522924,10.42671167590666
2025-05-31,0.06107062490075084,0.035038432056496704,66.02062727207024,10.792047304535595
2025-06-30,0.04863697382254714,0.03575352230543616,69.23167079245006,11.177901008559632
2025-07-31,-0.016619894802620317,-0.029734685874287514,68.0810477068699,10.845529633336229
2025-08-31,-0.03187966218110475,-0.019725114626488183,65.91064690503921,10.631600318133698
2025-09-30,-0.02202626264061597,0.012071005814261904,64.45888168549591,10.759934427388798
2025-10-31,0.0528409881668936,0.042944334634981374,67.8649526898904,11.222012652089038
2025-11-30,0.019215606608679645,0.009396670847156674,69.169018923296,11.327462211223347
2025-12-31,-0.01462383691123809,-0.0025758544412107787,68.15750247125136,11.29828431737892
2026-01-31,-0.027318657099505036,-0.033179695299566325,66.29553103248058,10.92341068632042
2026-02-28,0.012587763229409151,0.003784727111722619,67.1300434802854,10.964752814897418
2026-03-31,-0.11808076524291514,-0.11390408590804457,59.20327657534313,9.715822668308869
2026-04-30,0.18496958770946217,0.10500266308619999,70.1540822345336,10.736009922554569
2026-05-31,0.05976386346252827,-0.0011704861159543833,74.34676122653725,10.72344357199947
2026-06-30,0.03888969698374912,0.014946832794500597,77.23808424236043,10.883725090051408
2026-07-31,-0.0256526220714056,-0.003581095032153203,75.25672485777177,10.844749436200104
