symbol,entry_date,entry_price,exit_date,exit_price,qty,pnl_rs,pnl_pct,hold_days,status
FEL,2013-01-31,239.73953247070312,2013-02-28,170.19383239746094,415.03715325865966,-28864.049379778997,-0.29008857803516774,28,closed
EICHERMOT,2013-01-31,257.3237609863281,2013-04-30,271.8857727050781,386.6755743768614,5630.774245430242,0.05659023349780634,89,closed
LTF,2013-01-31,66.36882781982422,2013-02-28,63.46038436889648,1499.2100410500539,-4360.367625457139,-0.04382243210356951,28,closed
BRIGADE,2013-01-31,35.01713180541992,2013-02-28,30.953638076782227,2841.4895209893225,-11546.37484852984,-0.11604302006278966,28,closed
SOBHA,2013-01-31,371.9699401855469,2013-02-28,337.91021728515625,267.49691932248453,-9110.87094883197,-0.0915657939547504,28,closed
JKTYRE,2013-01-31,19.008398056030277,2013-02-28,17.029037475585938,5234.571203049733,-10361.103894845744,-0.10413084651372828,28,closed
KCP,2013-01-31,34.50657272338867,2013-02-28,26.833518981933597,2883.5321861090147,-22125.497429229905,-0.22236499124279163,28,closed
ZEEL,2013-02-28,196.77224731445312,2013-10-31,242.14244079589844,453.9091805864641,20593.94734621218,0.23057211624432572,245,closed
BERGEPAINT,2013-02-28,52.37692260742188,2014-01-31,56.51990509033203,1705.2687537622567,7064.89857549105,0.07909938722369847,337,closed
SHANTIGEAR,2013-02-28,49.27082824707031,2013-06-30,43.8882942199707,1812.7710192485213,-9757.301694445207,-0.10924383085481537,122,closed
SUPREMEIND,2013-02-28,269.94012451171875,2013-08-31,274.7559814453125,330.8760774346573,1593.451851673997,0.01784046348168844,184,closed
PERSISTENT,2013-02-28,118.96673583984376,2013-05-31,110.39070129394533,750.7706159215891,-6438.6347381889955,-0.07208766791285026,92,closed
EMAMILTD,2013-02-28,162.06431579589844,2013-05-31,208.75436401367188,551.1190363037397,25731.774378754435,0.28809579695862375,92,closed
GLENMARK,2013-02-28,479.1040649414063,2013-09-30,508.7967224121094,186.42448702993948,5535.43843753152,0.06197538205887354,214,closed
MASTEK,2013-02-28,104.19356536865234,2013-03-31,95.74325561523438,857.2192459740157,-7243.768155071822,-0.08110203085497181,31,closed
ORIENTPPR,2013-02-28,18.589784622192383,2013-03-31,1.6503714323043823,4804.613466798031,-81387.33273179209,-0.9112215947712392,31,closed
FINCABLES,2013-02-28,41.35701751708984,2013-03-31,39.91280364990234,2159.651128221526,-3118.9981076646577,-0.03492064839034181,31,closed
MCLEODRUSS,2013-02-28,330.059326171875,2013-04-30,290.0465087890625,270.6081072653881,-10827.792778318511,-0.12122916763750602,61,closed
PIDILITIND,2013-02-28,111.2655792236328,2013-05-31,131.60890197753906,802.7345937879198,16330.288927153491,0.18283572418221272,92,closed
LTF,2013-03-31,59.622859954833984,2013-08-31,45.29644012451172,1412.7993477562452,-20240.356591961434,-0.2402840092067864,153,closed
CANFINHOME,2013-03-31,21.81199073791504,2013-04-30,23.922571182250977,3861.872979302542,8150.79358862531,0.09676239412055065,30,closed
TECHM,2013-03-31,181.7477264404297,2013-04-30,163.52146911621094,463.4728549584394,-8447.375517262832,-0.10028327551152427,30,closed
HCLTECH,2013-03-31,138.62997436523438,2013-05-31,130.23876953125,607.6257176072586,-5098.711858839253,-0.0605295129888499,61,closed
PAISALO,2013-03-31,18.690902709960938,2013-04-30,18.485557556152344,4506.745284734696,-925.4383036700008,-0.010986368983621042,30,closed
GODREJCP,2013-03-31,233.56704711914065,2013-06-30,246.4330596923828,360.6464982732934,4640.082381279949,0.05508487918965432,91,closed
PVRINOX,2013-03-31,294.9198913574219,2014-04-30,478.2028503417969,285.6204010785574,52349.35225598197,0.621466928326815,395,closed
FINPIPE,2013-03-31,14.818357467651367,2014-06-30,46.81460952758789,5684.512459591936,181883.09349495333,2.1592306792291036,456,closed
FINCABLES,2013-04-30,45.1207275390625,2013-06-30,44.18491363525391,1953.6785724027827,-1828.2795716274345,-0.020740221952281757,61,closed
BANARISUG,2013-04-30,781.9022216796875,2013-06-30,758.9049682617188,112.73967015328736,-2592.702764773357,-0.02941193000905651,61,closed
M&MFIN,2013-04-30,114.78878021240234,2014-01-31,123.9872055053711,767.94437924314,7063.879001623285,0.08013348757559946,276,closed
ASIANPAINT,2013-04-30,415.740478515625,2013-05-31,431.890625,212.0346781699716,3424.391112212352,0.038846702014771584,31,closed
WOCKPHARMA,2013-04-30,1632.6539306640625,2013-06-30,857.1572875976562,53.99270286780005,-41871.159824060866,-0.4749914409301561,61,closed
IPCALAB,2013-04-30,244.2816162109375,2013-05-31,285.7321472167969,360.8597320240902,14957.827511030655,0.16968338284640616,31,closed
HERITGFOOD,2013-04-30,50.151214599609375,2013-11-30,41.59142303466797,1757.712136546682,-15045.649520007424,-0.17067964621156106,214,closed
SPARC,2013-04-30,123.211669921875,2013-09-30,125.79409790039062,715.4468291857811,1847.5899088296503,0.020959280725219243,153,closed
HATHWAY,2013-04-30,50.59999847412109,2013-10-31,57.34999847412109,1742.1225538055062,11759.327238187167,0.13339921350891393,184,closed
MUTHOOTFIN,2013-04-30,94.76100158691406,2013-05-31,99.91338348388672,930.2497555752275,4793.002000289041,0.05437238748734563,31,closed
SUNPHARMA,2013-05-31,473.8252258300781,2014-03-31,524.0420532226562,196.54927581720554,9870.08105784884,0.10598175161443746,304,closed
IDEA,2013-05-31,77.79714965820312,2014-02-28,76.66629028320312,1197.087623518169,-1353.737761751992,-0.014536000097283286,273,closed
SHREECEM,2013-05-31,4699.2294921875,2013-08-31,3408.572509765625,19.818143624535676,-25578.425447646536,-0.27465289460061504,92,closed
PURVA,2013-05-31,69.66788482666016,2013-06-30,68.81531524658203,1336.770955979809,-1139.6902526003396,-0.012237626880726937,30,closed
J&KBANK,2013-05-31,106.2755355834961,2013-06-30,110.93360137939452,876.3070869462474,4081.8960684077006,0.04383008535618038,30,closed
CHOLAFIN,2013-05-31,52.35538482666016,2013-07-31,42.6919174194336,1778.8047076564033,-17189.421316258828,-0.18457447002291494,61,closed
PENINLAND,2013-05-31,40.13466644287109,2013-06-30,35.396541595458984,2320.4379967475206,-10994.524929268591,-0.11805566776433774,30,closed
BAJFINANCE,2013-06-30,13.035155296325684,2013-08-31,9.769001007080078,6847.7311552502415,-22365.746484321342,-0.25056504621515796,62,closed
JMFINANCIL,2013-06-30,20.504226684570312,2014-01-31,19.167945861816406,4353.309218110858,-5817.243623679341,-0.06517099344007327,215,closed
IPCALAB,2013-06-30,314.87969970703125,2013-12-31,350.4492492675781,283.4772743978877,10083.158960984412,0.11296234591700038,184,closed
ZYDUSWELL,2013-06-30,120.12879943847656,2013-09-30,100.20755767822266,743.046125936598,-14802.401513803039,-0.1658323553833274,92,closed
RCOM,2013-06-30,118.3253936767578,2014-02-28,112.3000030517578,754.3709449217562,-4545.379619303941,-0.05092221067491398,243,closed
SUNTV,2013-06-30,266.31494140625,2013-07-31,284.0295104980469,335.1717277477536,5937.422728804513,0.06651736848956658,31,closed
TBZ,2013-06-30,147.03334045410156,2013-10-31,136.22080993652344,607.0816235317641,-6564.0885810980735,-0.07353795053682677,123,closed
PIDILITIND,2013-06-30,123.2593994140625,2013-09-30,116.91637420654295,724.1738922994532,-4593.453253482976,-0.05146078301267365,92,closed
INDUSINDBK,2013-06-30,436.602783203125,2013-07-31,361.8819580078125,204.4449611184606,-15276.296201794956,-0.17114143122754533,31,closed
TECHM,2013-07-31,213.7915496826172,2014-03-31,309.1526184082031,400.754901313276,38216.41568625072,0.4460469502520261,243,closed
HCLTECH,2013-07-31,163.93287658691406,2014-04-30,248.3984375,522.6408099368937,44145.14916738926,0.5152447920860093,273,closed
AUROPHARMA,2013-07-31,79.22789001464844,2013-11-30,137.99227905273438,1081.412257461717,63548.53060803509,0.7417134171719202,122,closed
EICHERMOT,2013-07-31,320.6725158691406,2014-06-30,738.7493286132812,267.18227211474806,111702.71274747155,1.3037500629294607,334,closed
APOLLOHOSP,2013-07-31,897.37060546875,2013-10-31,869.34423828125,95.47673043058377,-2675.865904909496,-0.03123165280509732,92,closed
BRITANNIA,2013-08-31,301.611083984375,2014-04-30,371.0237426757813,276.97306911964586,19225.437113513264,0.2301396148127044,242,closed
TCS,2013-08-31,750.0479736328125,2014-03-31,789.8946533203125,111.37707259849472,4438.006536363652,0.05312550808517624,212,closed
SUNTV,2013-08-31,275.0362243652344,2013-09-30,278.7762756347656,303.7350727325326,1135.9847443744752,0.013598395186535939,30,closed
PAGEIND,2013-08-31,3522.9482421875,2013-09-30,3873.776611328125,23.71256739207283,8319.041346298074,0.09958374208835541,30,closed
LUPIN,2013-08-31,739.3967895507812,2013-09-30,794.7911987304688,112.9814854381624,6258.542634090472,0.07491837936345691,30,closed
EMAMILTD,2013-08-31,169.86343383789062,2013-09-30,200.8625640869141,491.79594291835843,15245.246490467503,0.18249442831002427,30,closed
PERSISTENT,2013-09-30,137.0696563720703,2014-06-30,235.8762359619141,655.5065488426034,64768.359989880504,0.7208494002614052,273,closed
ARVIND,2013-09-30,24.02825736999512,2013-10-31,32.762996673583984,3739.3497171249755,32662.244944035425,0.3635194666466417,31,closed
KSCL,2013-09-30,267.4581604003906,2013-12-31,338.28094482421875,335.94060942089,23792.249360225134,0.26479948982601575,92,closed
VAKRANGEE,2013-09-30,31.54665184020996,2013-10-31,29.9737491607666,2848.1646120357145,-4479.885749766731,-0.04985957582473166,31,closed
MOTHERSON,2013-09-30,10.670612335205078,2014-01-31,14.206599235534668,8420.32814771642,29774.17002680178,0.3313761937225912,123,closed
FINCABLES,2013-09-30,50.01050567626953,2014-01-31,75.95683288574219,1796.6236530604026,46615.78517458329,0.5188175336084322,123,closed
KOLTEPATIL,2013-09-30,56.78953552246094,2013-11-30,75.03060913085938,1582.1586947820801,28860.27321168752,0.32120483889472684,61,closed
VTL,2013-09-30,57.06068801879883,2014-02-28,59.09429931640625,1574.6402737011508,3202.2062502663034,0.0356394457938789,151,closed
FSL,2013-10-31,16.04459571838379,2014-09-30,31.19782257080078,6175.607740152613,93580.38503807479,0.9444442925448429,334,closed
BLUEDART,2013-10-31,2587.72314453125,2014-03-31,3554.0595703125,38.2904677092182,37001.47370761828,0.373431148468665,151,closed
EMAMILTD,2013-10-31,206.1844024658203,2013-11-30,206.37071228027344,480.56559235850045,89.53408634486833,0.0009036077037107848,30,closed
DRREDDY,2013-10-31,450.9421691894531,2013-11-30,456.1556701660156,219.72912775971065,1145.5580221544778,0.01156135161618077,30,closed
PAGEIND,2013-10-31,3941.885986328125,2013-11-30,4641.70654296875,25.136477779857962,17591.0238718849,0.1775344490093964,30,closed
LUPIN,2013-10-31,824.5546264648438,2013-12-31,843.3599853515625,120.16805961162727,2259.8034877172636,0.022806686522812925,61,closed
LTF,2013-10-31,67.3524169921875,2013-12-31,61.103214263916016,1471.1443765642994,-9193.479451706871,-0.09278364470567335,61,closed
MRF,2013-11-30,17001.98828125,2014-02-28,18728.8125,6.131233943835358,10587.563265036973,0.10156601629083362,90,closed
RAJTV,2013-11-30,116.7702178955078,2014-06-30,128.10841369628906,892.7205030650307,10121.839859123269,0.09709835268893041,212,closed
UPL,2013-11-30,97.94355010986328,2013-12-31,116.02587127685548,1064.3188606678175,19245.3554626827,0.1846198258763263,31,closed
ESCORTS,2013-11-30,109.24755096435548,2014-06-30,125.92583465576172,954.1922609935915,15914.28922499546,0.15266505788169016,212,closed
ECLERX,2013-11-30,255.0056610107422,2014-04-30,285.06024169921875,408.7876608288304,12285.941736833673,0.11785848427580792,151,closed
PIDILITIND,2013-11-30,140.159912109375,2013-12-31,133.10299682617188,743.7445279028423,-5248.54212575626,-0.05034902759996163,31,closed
SWARAJENG,2013-12-31,421.5336608886719,2014-01-31,400.1714477539063,259.8494359395016,-5550.959033488245,-0.05067736011812207,31,closed
VAKRANGEE,2013-12-31,36.841346740722656,2014-01-31,39.16747283935547,2973.1617788651433,6915.949209275768,0.06313900832679464,31,closed
PAGEIND,2013-12-31,4574.53857421875,2014-05-31,5732.04736328125,23.94455358377674,27716.03122339956,0.253032906004117,151,closed
KKCL,2013-12-31,178.16053771972656,2014-02-28,159.3739471435547,614.812266584815,-11550.226333537155,-0.1054475408337957,59,closed
AUROPHARMA,2013-12-31,184.64784240722656,2015-01-31,589.192138671875,593.2118273543804,239980.46123294393,2.1908964166093923,396,closed
ARVIND,2013-12-31,42.20763397216797,2014-01-31,45.78796005249024,2595.153381107856,9291.495332816983,0.08482650514556611,31,closed
PFIZER,2013-12-31,955.1727294921876,2014-01-31,863.0609130859375,114.67589120730902,-10563.00463711076,-0.09643472176516266,31,closed
BFUTILITIE,2014-01-31,530.4500122070312,2014-11-30,608.8499755859375,204.51642350440463,16034.080113130205,0.14779896611314847,303,closed
TATAELXSI,2014-01-31,177.5618896484375,2014-10-31,269.70709228515625,610.9742330364102,56298.344508953836,0.5189469588274884,273,closed
JKTYRE,2014-01-31,24.611417770385746,2014-02-28,23.26110076904297,4407.943514533639,-5952.121068633405,-0.05486546991890795,28,closed
TVSMOTOR,2014-01-31,71.8677978515625,2015-03-31,246.6092987060547,1509.5180677237236,263775.4527210164,2.431429737354796,424,closed
INFY,2014-01-31,330.2799377441406,2014-02-28,341.3231201171875,328.4660281984518,3627.3102527458605,0.03343582552568414,28,closed
BIOCON,2014-01-31,69.27405548095703,2014-03-31,67.39232635498047,1566.0370768140144,-2946.857579800126,-0.027163547924429432,59,closed
UPL,2014-01-31,110.83855438232422,2014-02-28,107.14588928222656,978.7725936071065,-3614.2793973450284,-0.03331570968852815,28,closed
COFORGE,2014-01-31,67.10585021972656,2014-03-31,67.13919830322266,1616.636090433724,53.91171532658239,0.0004969474850091693,59,closed
CYIENT,2014-01-31,270.2783508300781,2014-05-31,233.01022338867188,401.3852349300959,-14958.876088473602,-0.13788794894947554,120,closed
MOTHERSON,2014-02-28,16.131208419799805,2014-06-30,22.569772720336918,7072.0766172433705,45534.02003844643,0.3991371342418635,122,closed
HIMATSEIDE,2014-02-28,50.56784439086914,2014-05-31,52.55089569091797,2256.0016794812163,4473.767063407566,0.03921565817044992,92,closed
ARVIND,2014-02-28,48.14910888671875,2014-08-31,90.94036865234376,2369.330284843823,101386.62768931434,0.8887238155601334,184,closed
SONATSOFTW,2014-02-28,12.1612548828125,2015-03-31,44.87433624267578,9380.704785225449,306871.75885193894,2.689942910915935,396,closed
ZENSARTECH,2014-02-28,64.59654235839844,2014-04-30,59.01421737670898,1766.0564746731134,-9858.70117764214,-0.08641832484960676,61,closed
AIAENG,2014-02-28,519.6541748046875,2014-04-30,551.6442260742188,219.53281125168115,7022.865887285607,0.0615602699267348,61,closed
IPCALAB,2014-02-28,429.0446166992188,2014-04-30,404.4669189453125,265.895754038844,-6535.10547681372,-0.057284713051501734,61,closed
TORNTPHARM,2014-02-28,235.07080078125,2014-03-31,222.5277862548828,485.30545475831406,-6087.193368758767,-0.05335845406865036,31,closed
ABAN,2014-03-31,521.094482421875,2014-05-31,693.3883666992188,215.08687430628046,37058.15303130187,0.3306384736153387,61,closed
BHARATFORG,2014-03-31,192.79901123046875,2014-05-31,229.2973480224609,581.3338083377971,21217.71712528434,0.18930769695889493,61,closed
VAIBHAVGBL,2014-03-31,108.93614959716795,2014-11-30,107.86336517333984,1028.8649255259147,-1103.7502663272705,-0.009847827629259287,244,closed
PIIND,2014-03-31,265.9310607910156,2014-05-31,282.9370422363281,421.4648078678168,7167.42270245229,0.06394883468944168,61,closed
NAUKRI,2014-03-31,117.96571350097656,2014-04-30,111.3686981201172,950.1115206787798,-6267.900315449587,-0.05592315923901692,30,closed
KSCL,2014-03-31,589.9215087890625,2014-06-30,702.3355102539062,189.99236639538535,21357.80215427998,0.19055755687836684,91,closed
RCOM,2014-03-31,128.89999389648438,2014-05-31,136.5500030517578,869.5158165203528,6651.803957035758,0.059348405876705757,61,closed
FINCABLES,2014-04-30,122.20311737060548,2015-02-28,246.4444580078125,933.3503434041805,115960.69794873294,1.0166789793129434,304,closed
BEML,2014-04-30,150.35084533691406,2015-05-31,403.2575073242188,758.614434839579,191858.64445066362,1.6821100102269342,396,closed
SRF,2014-04-30,72.5932388305664,2015-04-30,184.19859313964844,1571.19758534441,175354.06320193704,1.5374070107213487,365,closed
JTEKTINDIA,2014-04-30,19.385072708129883,2015-01-31,51.774200439453125,5883.8222213673325,190571.8694762646,1.6708282821007736,276,closed
APOLLOTYRE,2014-04-30,134.60092163085938,2014-05-31,149.07232666015625,847.38143083239,12262.79989988063,0.10751341709965745,31,closed
VOLTAS,2014-04-30,144.54856872558594,2014-05-31,172.6077423095703,789.0657276548116,22140.532221439298,0.19411588666265178,31,closed
ICRA,2014-04-30,1626.816162109375,2014-05-31,2042.3065185546875,70.11137719152288,29130.60110017759,0.2554009273589808,31,closed
CESC,2014-04-30,27.17248916625977,2014-05-31,34.49275207519531,4197.566180449264,30727.288018544987,0.2693997912427233,31,closed
ADANIENT,2014-05-31,67.73596954345703,2014-07-31,62.61748504638672,1948.4319764470104,-9973.01886504009,-0.07556523559888628,61,closed
AIAENG,2014-05-31,690.389404296875,2014-07-31,712.645263671875,191.16592490078264,4254.5619418836295,0.03223667576078526,61,closed
KAJARIACER,2014-05-31,247.36587524414065,2014-06-30,241.55325317382807,533.5373316301383,-3101.250869169027,-0.023498075733266566,30,closed
HCLTECH,2014-05-31,251.16937255859372,2014-06-30,265.6174621582031,525.4578918985194,7591.86270297168,0.057523293753655835,30,closed
ECLERX,2014-05-31,257.35552978515625,2014-06-30,272.48858642578125,512.8272515624211,7760.643844750164,0.058802142908132904,30,closed
TECHM,2014-05-31,331.1335144042969,2014-06-30,370.56640625,398.5671134845416,15716.653879290012,0.11908456900426456,30,closed
BALKRISIND,2014-05-31,249.3017425537109,2014-06-30,334.3972473144531,529.39433018876,45049.07774488757,0.34133537892302845,30,closed
WELSPUNLIV,2014-05-31,11.045746803283691,2014-06-30,15.690237998962402,11948.393473484079,55494.20829010177,0.4204777891792695,30,closed
PRAKASH,2014-05-31,87.60426330566406,2014-09-30,47.60074996948242,1506.5354588237187,-60266.71131848516,-0.45663888750029824,122,closed
SUNDRMFAST,2014-05-31,75.69817352294922,2015-04-30,160.01881408691406,1743.4889492294126,147012.10501521805,1.113905879623391,334,closed
UPL,2014-05-31,176.89620971679688,2014-06-30,200.13658142089844,746.0811581288542,17339.203436341148,0.13137857357887084,30,closed
KEC,2014-06-30,116.2053680419922,2014-11-30,92.60061645507812,1305.3454507852925,-30812.355100895205,-0.2031296142737934,153,closed
SIMPLEXINF,2014-06-30,312.37701416015625,2015-06-30,368.8809814453125,485.59318277072197,27437.941313171774,0.18088388301255276,365,closed
ATUL,2014-06-30,845.0911254882812,2015-02-28,1235.538330078125,179.4932451134213,70082.63579729498,0.46201787335566813,243,closed
PIIND,2014-06-30,319.7192687988281,2014-07-31,379.9084777832031,474.4416847327693,28556.26971327961,0.1882564326213536,31,closed
NCC,2014-06-30,43.1575927734375,2015-06-30,69.37388610839844,3514.749984475633,92143.7165920626,0.6074549494126664,365,closed
AGI,2014-06-30,49.875736236572266,2015-06-30,69.59283447265625,3041.3214916959387,59966.034619282305,0.3953244548122794,365,closed
HCC,2014-06-30,41.94228363037109,2014-10-31,29.740890502929688,3616.5925028604142,-44127.46690915715,-0.2909091272895349,123,closed
CANFINHOME,2014-06-30,66.77043914794922,2014-07-31,66.51575469970703,2271.7859949121525,-578.5885626385306,-0.0038143293872586748,31,closed
NIITLTD,2014-06-30,46.22587966918945,2014-08-31,41.4453239440918,3281.4550986586974,-15687.178958543731,-0.10341730128900062,62,closed
KSB,2014-06-30,98.96356964111328,2014-07-31,96.5852508544922,1532.76755356072,-3645.409868156692,-0.0240322655624281,31,closed
ABAN,2014-06-30,745.2185668945312,2014-08-31,694.466064453125,203.548536320772,-10330.59758656465,-0.06810418405556062,62,closed
ICRA,2014-06-30,2292.756591796875,2014-07-31,2292.842529296875,66.15972627585573,5.685601476831352,3.74821733399866e-05,31,closed
GPPL,2014-06-30,75.04222869873047,2014-07-31,93.50628662109376,2021.3705157854852,37322.70228602057,0.2460489012991649,31,closed
KPIL,2014-06-30,163.1691436767578,2014-07-31,140.84719848632812,929.637461546916,-20751.316463620446,-0.1368024902713838,31,closed
DCMSHRIRAM,2014-07-31,144.66807556152344,2015-02-28,104.19538879394533,1038.6207074682136,-42035.770563681384,-0.2797623913256948,212,closed
STLTECH,2014-07-31,52.04094696044922,2014-08-31,57.6334114074707,2887.2506701687707,16146.846722557804,0.1074627725600712,31,closed
APOLLOTYRE,2014-07-31,148.5244140625,2014-08-31,140.45245361328125,1011.653605477589,-8166.027891724648,-0.05434770101716757,31,closed
JYOTISTRUC,2014-07-31,48.900001525878906,2014-08-31,42.34999847412109,3072.704586895692,-20126.224421317034,-0.13394688849429626,31,closed
SUZLON,2014-07-31,19.925243377685547,2014-08-31,19.787511825561523,7540.949745991391,-1038.6267130046547,-0.006912415046245846,31,closed
PATELENG,2014-07-31,72.0289535522461,2014-09-30,63.84463119506836,2086.039732324961,-17072.821619228234,-0.1136254513435524,61,closed
JKTYRE,2014-07-31,52.67930221557617,2014-09-30,84.21473693847656,2852.2636532445777,89947.37424939577,0.5986304563004636,61,closed
BALKRISIND,2014-07-31,350.6007080078125,2014-09-30,344.3741149902344,428.5651898467538,-2668.501018676841,-0.017759784493759145,61,closed
IRB,2014-08-31,10.820493698120115,2014-09-30,9.94478702545166,14529.594519582059,-12723.662871965027,-0.08093038054452129,30,closed
PIIND,2014-08-31,432.9801025390625,2014-09-30,432.6986083984375,363.1053367427997,-102.21202472276563,-0.0006501318166222125,30,closed
ALLCARGO,2014-08-31,24.71141242980957,2014-09-30,24.20360946655273,6362.136781211489,-3230.7119101445246,-0.020549329776240244,30,closed
JKLAKSHMI,2014-08-31,282.99273681640625,2015-06-30,323.287353515625,555.5527244410313,22385.78408755805,0.14238745895927418,303,closed
NBCC,2014-08-31,16.66693687438965,2015-10-31,37.395503997802734,9432.890225735351,195530.29821194246,1.2436938640635593,426,closed
WELSPUNLIV,2014-08-31,19.51647186279297,2016-08-31,45.0156135559082,8055.625373308591,205411.53282065009,1.3065446394400761,731,closed
BHARATFORG,2014-08-31,363.06976318359375,2014-09-30,377.5613098144531,433.0225259102009,6275.166126440188,0.03991394519827152,30,closed
GABRIEL,2014-09-30,70.79601287841797,2015-05-31,71.80882263183594,2435.100259328063,2466.2932931980877,0.014306028153835859,243,closed
SUZLON,2014-09-30,11.84496021270752,2014-10-31,12.349976539611816,14554.324052070613,7350.171273351563,0.04263554438642214,31,closed
KITEX,2014-09-30,109.56561279296876,2015-10-31,158.67652893066406,1573.4443036008079,77273.29124147365,0.44823293445630163,396,closed
VOLTAS,2014-09-30,225.35386657714844,2014-10-31,234.49484252929688,764.9985861707416,6992.833679614304,0.04056276509025003,31,closed
ASTRAL,2014-09-30,178.23800659179688,2014-11-30,193.30023193359372,967.2201379274331,14568.487672586825,0.08450624886246949,61,closed
AARTIIND,2014-09-30,63.52687454223633,2015-01-31,65.38658905029297,2713.7395088595163,5046.780735712545,0.029274453079227047,123,closed
ARVIND,2014-09-30,94.1757583618164,2014-11-30,89.06889343261719,1830.57075746922,-9348.47760173721,-0.05422695838114744,61,closed
APARINDS,2014-09-30,334.75885009765625,2015-01-31,321.90350341796875,514.983813779194,-6620.295460559167,-0.0384018127554725,123,closed
SADBHAV,2014-09-30,220.40283203125,2014-12-31,256.9811706542969,782.1831858094513,28610.9614357917,0.16596129135881776,92,closed
STLTECH,2014-10-31,65.1052474975586,2014-12-31,56.722206115722656,2812.895788770324,-23580.62180005367,-0.1287613779849358,61,closed
JKTYRE,2014-10-31,84.52460479736328,2015-07-31,98.6407470703125,2166.6386604441723,30584.579584902047,0.16700630907167002,273,closed
GPPL,2014-10-31,106.2644271850586,2014-12-31,132.550048828125,1723.3827101312602,45300.185864712694,0.24736049814008054,61,closed
WABAG,2014-10-31,775.6549682617188,2014-11-30,794.3820190429688,236.10275703273743,4421.508320545205,0.02414353230176336,30,closed
EICHERMOT,2014-11-30,1341.6239013671875,2014-12-31,1393.02978515625,141.56657549561749,7277.354928343256,0.03831616575753993,31,closed
ASHOKA,2014-11-30,89.28838348388672,2014-12-31,89.93609619140625,2127.1423438178613,1377.7771267937085,0.00725416546080071,31,closed
CANFINHOME,2014-11-30,83.20760345458984,2015-06-30,142.3452911376953,2282.5930976761724,134987.27771798574,0.7107245639562205,212,closed
APOLLOTYRE,2014-11-30,194.06739807128903,2014-12-31,189.6490478515625,978.6759816806218,-4324.133238699656,-0.022767091554983798,31,closed
IRB,2014-11-30,11.72417449951172,2014-12-31,11.3583984375,16199.784584196766,-5925.49341064567,-0.03119844915537162,31,closed
RATNAMANI,2014-11-30,361.8947448730469,2015-06-30,337.879150390625,524.8186220174326,-12603.831203194106,-0.06636071626529583,212,closed
BBTC,2014-12-31,355.9571838378906,2015-12-31,483.6970520019531,545.6702957142377,69703.85163558173,0.35886301489068284,365,closed
ASHOKLEY,2014-12-31,20.93882179260254,2015-06-30,29.760892868041992,9276.32240678653,81836.37559136235,0.4213260499001046,181,closed
BHARATFORG,2014-12-31,433.0513610839844,2015-01-31,474.39361572265625,448.52707835909507,18543.120685861242,0.09546732409566094,31,closed
ASTRAL,2014-12-31,174.5222930908203,2015-01-31,169.24583435058594,1112.9538715455121,-5872.455182994004,-0.03023372342173236,31,closed
WHIRLPOOL,2014-12-31,633.2007446289062,2015-03-31,716.8834228515625,306.751474021501,25669.784894866767,0.13215821196119926,90,closed
MOTILALOFS,2014-12-31,238.13134765625,2015-01-31,305.57635498046875,815.6643956293133,55012.49113732349,0.2832260766506798,31,closed
AUTOAXLES,2014-12-31,621.3579711914062,2015-02-28,675.0550537109375,312.5980043259086,16785.600833729102,0.08641891632382404,59,closed
HCL-INSYS,2015-01-31,64.5204849243164,2015-02-28,64.5204849243164,3216.5291775250084,0.0,0.0,28,closed
PRSMJOHNSN,2015-01-31,102.13768005371094,2015-04-30,103.5706787109375,2031.8850222365702,2911.6885085037693,0.014030068594401257,89,closed
IRB,2015-01-31,11.590773582458496,2015-03-31,10.508508682250977,17904.93281839321,-19377.880329920667,-0.09337296535974282,59,closed
BEL,2015-01-31,27.818058013916016,2015-05-31,29.82943344116211,7460.334657556182,15005.533809240906,0.07230466721436479,120,closed
GPPL,2015-01-31,132.19744873046875,2015-03-31,155.18130493164062,1569.864050328638,36081.529588142665,0.17386005873708354,59,closed
EICHERMOT,2015-01-31,1504.0008544921875,2015-03-31,1474.6414794921875,137.98663856291324,-4051.201466558031,-0.01952084994653336,59,closed
JKIL,2015-01-31,217.66905212402344,2015-02-28,243.90350341796875,953.4291635950093,25012.69095456029,0.12052448907159041,28,closed
MOTILALOFS,2015-02-28,279.7147216796875,2015-03-31,270.5007019042969,746.5915752822169,-6879.109538790385,-0.032940775230064445,31,closed
JTEKTINDIA,2015-02-28,47.78072738647461,2015-03-31,47.21694564819336,4370.6462021668485,-2464.0905132699695,-0.011799354449359867,31,closed
DYNAMATECH,2015-02-28,2820.93701171875,2015-08-31,2232.61962890625,74.02953480383687,-43552.86216662019,-0.20855388843086853,184,closed
SADBHAV,2015-02-28,311.4313049316406,2015-05-31,282.51239013671875,670.5576844123094,-19391.80054059969,-0.09285808567404485,92,closed
MBLINFRA,2015-02-28,261.3912658691406,2015-06-30,250.6555328369141,798.9274392703386,-8577.071700126733,-0.04107150633564449,122,closed
LAOPALA,2015-02-28,171.88465881347656,2015-03-31,170.5785675048828,1214.9580778764143,-1586.8461858201533,-0.007598649685258252,31,closed
KPRMILL,2015-03-31,44.84818649291992,2016-03-31,80.07001495361328,4893.258291187254,172349.50414606297,0.7853568051464856,366,closed
IFBIND,2015-03-31,585.9000244140625,2015-09-30,477.7000122070313,374.5583738806982,-40527.2206261373,-0.18467316555454683,183,closed
