Date,Adj Close,Close,High,Low,Open,Volume
2009-01-02,48.099998474121094,48.099998474121094,49.0,47.900001525878906,0.0,4917
2009-01-05,50.0,50.0,50.25,49.099998474121094,0.0,15531
2009-01-06,50.900001525878906,50.900001525878906,50.900001525878906,49.400001525878906,0.0,11223
2009-01-07,46.25,46.25,50.599998474121094,46.0,0.0,8893
2009-01-09,45.45000076293945,45.45000076293945,46.599998474121094,44.5,0.0,7997
2009-01-12,44.599998474121094,44.599998474121094,45.5,44.099998474121094,0.0,26846
2009-01-13,43.650001525878906,43.650001525878906,44.79999923706055,43.25,0.0,5094
2009-01-14,44.5,44.5,44.849998474121094,44.0,0.0,5513
2009-01-15,43.900001525878906,43.900001525878906,45.0,43.599998474121094,0.0,14328
2009-01-16,43.79999923706055,43.79999923706055,45.0,43.54999923706055,0.0,9008
2009-01-19,44.45000076293945,44.45000076293945,44.75,43.70000076293945,0.0,2980
2009-01-20,43.5,43.5,44.43000030517578,43.5,0.0,8035
2009-01-21,43.0,43.0,44.0,43.0,0.0,3712
2009-01-22,42.70000076293945,42.70000076293945,43.349998474121094,42.400001525878906,0.0,3365
2009-01-23,41.20000076293945,41.20000076293945,49.0,41.0,0.0,28217
2009-01-27,41.099998474121094,41.099998474121094,45.0,41.0,0.0,2569
2009-01-28,42.20000076293945,42.20000076293945,42.75,41.25,0.0,1307
2009-01-29,42.54999923706055,42.54999923706055,43.150001525878906,41.79999923706055,0.0,1190
2009-01-30,43.0,43.0,43.029998779296875,42.5,0.0,420
2009-02-02,42.349998474121094,42.349998474121094,43.47999954223633,42.349998474121094,0.0,4194
2009-02-03,42.25,42.25,42.45000076293945,41.400001525878906,0.0,1232
2009-02-04,42.0,42.0,42.54999923706055,41.599998474121094,0.0,741
2009-02-05,41.70000076293945,41.70000076293945,42.0,41.5,0.0,1103
2009-02-06,42.599998474121094,42.599998474121094,42.70000076293945,42.099998474121094,0.0,2264
2009-02-09,43.54999923706055,43.54999923706055,43.849998474121094,43.0,0.0,2446
2009-02-10,43.75,43.75,44.45000076293945,43.5,0.0,2995
2009-02-11,43.5,43.5,43.95000076293945,43.0,0.0,4714
2009-02-12,43.650001525878906,43.650001525878906,44.04999923706055,43.0,0.0,3089
2009-02-13,44.099998474121094,44.099998474121094,44.25,43.599998474121094,0.0,2553
2009-02-16,42.79999923706055,42.79999923706055,44.5,42.79999923706055,0.0,3939
2009-02-17,41.79999923706055,41.79999923706055,47.70000076293945,41.5,0.0,9002
2009-02-18,41.599998474121094,41.599998474121094,47.79999923706055,41.099998474121094,0.0,2384
2009-02-19,41.5,41.5,42.04999923706055,41.5,0.0,1486
2009-02-20,40.349998474121094,40.349998474121094,46.900001525878906,40.20000076293945,0.0,19830
2009-02-24,40.04999923706055,40.04999923706055,41.0,39.54999923706055,0.0,4723
2009-02-25,40.29999923706055,40.29999923706055,41.400001525878906,40.29999923706055,0.0,6265
2009-02-26,40.79999923706055,40.79999923706055,40.900001525878906,33.0,0.0,28398
2009-02-27,40.400001525878906,40.400001525878906,41.0,40.400001525878906,0.0,900
2009-03-02,39.70000076293945,39.70000076293945,40.400001525878906,39.70000076293945,0.0,7312
2009-03-03,39.20000076293945,39.20000076293945,40.20000076293945,39.0,0.0,15906
2009-03-04,39.0,39.0,39.5,39.0,0.0,2879
2009-03-05,37.599998474121094,37.599998474121094,42.400001525878906,37.599998474121094,0.0,19018
2009-03-06,38.099998474121094,38.099998474121094,38.099998474121094,37.0,0.0,6257
2009-03-09,37.119998931884766,37.119998931884766,37.900001525878906,37.04999923706055,0.0,3729
2009-03-12,37.70000076293945,37.70000076293945,37.79999923706055,37.099998474121094,0.0,7872
2009-03-13,39.0,39.0,41.0,38.150001525878906,0.0,4538
2009-03-16,40.0,40.0,40.5,39.0,0.0,6150
2009-03-17,40.29999923706055,40.29999923706055,40.70000076293945,39.5,0.0,2815
2009-03-18,40.45000076293945,40.45000076293945,41.400001525878906,40.29999923706055,0.0,9464
2009-03-19,40.70000076293945,40.70000076293945,41.04999923706055,40.5,0.0,973
2009-03-20,40.79999923706055,40.79999923706055,41.0,40.5,0.0,2065
2009-03-23,41.5,41.5,42.0,40.79999923706055,0.0,23028
2009-03-24,41.5,41.5,43.0,41.5,0.0,59834
2009-03-25,42.150001525878906,42.150001525878906,42.400001525878906,41.5,0.0,11665
2009-03-26,43.400001525878906,43.400001525878906,43.95000076293945,43.20000076293945,0.0,15294
2009-03-27,44.45000076293945,44.45000076293945,44.849998474121094,43.900001525878906,0.0,6151
2009-03-30,43.70000076293945,43.70000076293945,44.20000076293945,43.0,0.0,5602
2009-03-31,44.45000076293945,44.45000076293945,44.45000076293945,42.849998474121094,0.0,6112
2009-04-01,44.650001525878906,44.650001525878906,45.0,44.5,0.0,13820
2009-04-02,46.70000076293945,46.70000076293945,47.25,45.650001525878906,0.0,10290
2009-04-06,47.25,47.25,48.400001525878906,47.0,0.0,6600
2009-04-08,49.349998474121094,49.349998474121094,50.0,46.349998474121094,0.0,13692
2009-04-09,50.099998474121094,50.099998474121094,50.650001525878906,48.54999923706055,0.0,12386
2009-04-13,51.5,51.5,52.0,50.5,0.0,13157
2009-04-15,54.0,54.0,54.0,50.20000076293945,0.0,20744
2009-04-16,51.5,51.5,54.79999923706055,48.099998474121094,0.0,14009
2009-04-17,51.599998474121094,51.599998474121094,55.900001525878906,51.349998474121094,0.0,13489
2009-04-20,53.75,53.75,54.20000076293945,52.70000076293945,0.0,4971
2009-04-21,53.25,53.25,53.5,52.0,0.0,4040
2009-04-22,52.5,52.5,54.349998474121094,52.0,0.0,2528
2009-04-23,54.0,54.0,54.0,51.29999923706055,0.0,3009
2009-04-24,55.0,55.0,55.25,54.0,0.0,2408
2009-04-27,54.04999923706055,54.04999923706055,56.0,51.20000076293945,0.0,4468
2009-04-28,52.150001525878906,52.150001525878906,55.20000076293945,52.0,0.0,7897
2009-04-29,54.2400016784668,54.2400016784668,54.2400016784668,52.599998474121094,0.0,47375
2009-05-04,55.849998474121094,55.849998474121094,56.099998474121094,54.900001525878906,0.0,23326
2009-05-05,56.5,56.5,57.349998474121094,55.79999923706055,0.0,17146
2009-05-06,55.75,55.75,57.5,55.25,0.0,5343
2009-05-07,56.75,56.75,57.0,56.099998474121094,0.0,2124
2009-05-08,56.599998474121094,56.599998474121094,57.650001525878906,55.599998474121094,0.0,2426
2009-05-11,55.95000076293945,55.95000076293945,60.0,55.349998474121094,0.0,13258
2009-05-12,56.70000076293945,56.70000076293945,57.29999923706055,55.29999923706055,0.0,4580
2009-05-13,53.5,53.5,58.0,53.5,0.0,3541
2009-05-14,57.5,57.5,58.0,54.0,0.0,10233
2009-05-15,58.79999923706055,58.79999923706055,60.0,58.099998474121094,0.0,7321
2009-05-18,58.79999923706055,58.79999923706055,58.79999923706055,58.79999923706055,0.0,0
2009-05-19,70.43000030517578,70.43000030517578,70.43000030517578,57.0,0.0,257830
2009-05-20,77.0,77.0,77.80000305175781,70.0,0.0,1037655
2009-05-21,71.75,71.75,78.0,70.0,0.0,121489
2009-05-22,72.94999694824219,72.94999694824219,72.94999694824219,70.19999694824219,0.0,7128
2009-05-25,73.0999984741211,73.0999984741211,76.80000305175781,72.94999694824219,0.0,244780
2009-05-26,72.1500015258789,72.1500015258789,75.5999984741211,71.55000305175781,0.0,166059
2009-05-27,74.69999694824219,74.69999694824219,75.29000091552734,73.25,0.0,41707
2009-05-28,75.0,75.0,76.0,74.12000274658203,0.0,37905
2009-05-29,76.5,76.5,77.80000305175781,74.80000305175781,0.0,52047
2009-06-01,78.0,78.0,79.80000305175781,76.5999984741211,0.0,51895
2009-06-02,77.0,77.0,79.5,76.5,0.0,14130
2009-06-03,78.0,78.0,82.0,77.9000015258789,0.0,180171
2009-06-04,80.94999694824219,80.94999694824219,81.0,77.5,0.0,128865
2009-06-05,80.9000015258789,80.9000015258789,83.9000015258789,80.0,0.0,60843
2009-06-08,76.4000015258789,76.4000015258789,81.5999984741211,72.80000305175781,0.0,63239
2009-06-09,78.75,78.75,79.0,74.41999816894531,0.0,53135
2009-06-10,81.5999984741211,81.5999984741211,82.4800033569336,79.75,0.0,104080
2009-06-11,81.44999694824219,81.44999694824219,81.80000305175781,78.0999984741211,0.0,40401
2009-06-12,80.3499984741211,80.3499984741211,83.9000015258789,80.1500015258789,0.0,33090
2009-06-15,80.94999694824219,80.94999694824219,84.0,77.25,0.0,143986
2009-06-16,83.0,83.0,83.0,78.5,0.0,12725
2009-06-17,78.22899627685547,78.22899627685547,78.22899627685547,78.22899627685547,78.22899627685547,0
2009-06-18,77.4000015258789,77.4000015258789,79.5999984741211,75.69999694824219,0.0,89933
2009-06-19,78.9000015258789,78.9000015258789,78.9000015258789,74.0,0.0,6760
2009-06-22,78.0,78.0,79.9000015258789,77.0,0.0,27796
2009-06-23,77.69999694824219,77.69999694824219,77.8499984741211,75.0,0.0,138515
2009-06-24,79.80000305175781,79.80000305175781,79.9000015258789,78.0,0.0,6957
2009-06-25,78.5,78.5,81.0,78.5,0.0,22188
2009-06-26,81.44999694824219,81.44999694824219,82.0,79.66000366210938,0.0,22533
2009-06-29,83.0999984741211,83.0999984741211,83.0999984741211,80.75,0.0,37287
2009-06-30,79.80000305175781,79.80000305175781,82.8499984741211,79.69999694824219,0.0,35712
2009-07-01,80.0199966430664,80.0199966430664,80.5,78.02999877929688,0.0,67176
2009-07-02,80.4000015258789,80.4000015258789,81.19999694824219,79.11000061035156,0.0,4200
2009-07-03,82.0,82.0,82.0,79.16999816894531,0.0,144585
2009-07-06,78.5,78.5,82.80000305175781,76.0,0.0,159245
2009-07-07,78.0999984741211,78.0999984741211,81.80000305175781,76.22000122070312,0.0,73774
2009-07-08,74.0999984741211,74.0999984741211,79.69000244140625,73.5,0.0,96147
2009-07-09,74.16000366210938,74.16000366210938,75.30000305175781,73.0,0.0,20688
2009-07-10,72.9000015258789,72.9000015258789,75.30000305175781,72.25,0.0,13675
2009-07-13,71.30000305175781,71.30000305175781,73.30000305175781,68.8499984741211,0.0,120206
2009-07-14,74.30000305175781,74.30000305175781,74.5999984741211,71.80000305175781,0.0,38628
2009-07-15,76.8499984741211,76.8499984741211,77.0,75.05000305175781,0.0,15644
2009-07-16,77.5999984741211,77.5999984741211,79.80000305175781,77.0,0.0,30379
2009-07-17,78.30000305175781,78.30000305175781,78.9800033569336,77.36000061035156,0.0,41376
2009-07-20,81.19999694824219,81.19999694824219,81.44999694824219,78.69999694824219,0.0,25442
2009-07-21,80.5,80.5,81.87000274658203,80.0999984741211,0.0,44668
2009-07-22,81.79000091552734,81.79000091552734,82.25,80.0,0.0,121090
2009-07-23,81.9000015258789,81.9000015258789,81.9000015258789,80.51000213623047,0.0,53794
2009-07-24,82.79000091552734,82.79000091552734,83.0999984741211,81.5,0.0,3939
2009-07-27,83.0,83.0,84.4000015258789,82.30000305175781,0.0,55362
2009-07-28,84.25,84.25,84.25,83.05000305175781,0.0,6196
2009-07-29,83.19999694824219,83.19999694824219,84.5,81.0,0.0,8319
2009-07-30,83.6500015258789,83.6500015258789,84.25,81.8499984741211,0.0,24161
2009-07-31,85.5999984741211,85.5999984741211,86.0,83.0999984741211,0.0,60028
2009-08-03,87.5,87.5,88.0,84.5999984741211,0.0,40369
2009-08-04,85.5999984741211,85.5999984741211,87.80000305175781,85.0999984741211,0.0,39208
2009-08-05,86.80999755859375,86.80999755859375,88.55000305175781,85.0,0.0,13911
2009-08-06,85.19999694824219,85.19999694824219,87.5999984741211,84.5,0.0,25130
2009-08-07,83.0,83.0,85.0,82.75,0.0,49182
2009-08-10,81.9000015258789,81.9000015258789,84.5,81.0,0.0,12759
2009-08-11,81.4000015258789,81.4000015258789,83.0,81.0,0.0,32575
2009-08-12,81.93000030517578,81.93000030517578,81.9800033569336,80.0,0.0,9267
2009-08-13,84.9000015258789,84.9000015258789,85.0,82.4000015258789,0.0,6358
2009-08-14,85.19999694824219,85.19999694824219,86.0,82.05000305175781,0.0,6644
2009-08-17,81.5999984741211,81.5999984741211,85.0,81.5,0.0,47435
2009-08-18,82.95770263671875,82.95770263671875,82.95770263671875,82.95770263671875,82.95770263671875,0
2009-08-19,81.31770324707031,81.31770324707031,81.31770324707031,81.31770324707031,81.31770324707031,0
2009-08-20,81.99120330810547,81.99120330810547,81.99120330810547,81.99120330810547,81.99120330810547,0
2009-08-21,82.63990020751953,82.63990020751953,82.63990020751953,82.63990020751953,82.63990020751953,0
2009-08-24,84.1500015258789,84.1500015258789,86.0,82.72000122070312,0.0,89160
2009-08-25,84.5,84.5,85.5,83.25,0.0,41748
2009-08-26,86.0,86.0,86.0,84.80000305175781,0.0,30595
2009-08-27,85.5999984741211,85.5999984741211,86.0,85.0199966430664,0.0,23810
2009-08-28,87.5,87.5,87.5,84.87000274658203,0.0,112360
2009-08-31,86.0,86.0,86.4000015258789,85.0199966430664,0.0,57146
2009-09-01,84.55000305175781,84.55000305175781,87.30000305175781,84.5,0.0,116289
2009-09-02,84.69999694824219,84.69999694824219,85.54000091552734,84.0,0.0,3376
2009-09-03,85.04000091552734,85.04000091552734,85.5,83.5,0.0,67752
2009-09-04,84.62999725341797,84.62999725341797,85.69999694824219,83.5999984741211,0.0,3682
2009-09-07,86.80000305175781,86.80000305175781,87.5999984741211,85.91999816894531,0.0,11436
2009-09-08,88.1500015258789,88.1500015258789,88.44999694824219,86.4000015258789,0.0,68091
2009-09-09,88.0,88.0,88.0999984741211,87.0,0.0,55969
2009-09-10,87.9000015258789,87.9000015258789,89.0,87.5,0.0,34193
2009-09-11,87.5,87.5,88.5,86.55000305175781,0.0,49140
2009-09-14,87.37999725341797,87.37999725341797,87.69999694824219,86.0,0.0,5225
2009-09-15,89.05000305175781,89.05000305175781,89.4000015258789,87.22000122070312,0.0,16396
2009-09-16,90.0,90.0,91.19999694824219,88.19999694824219,0.0,7398
2009-09-17,91.4000015258789,91.4000015258789,92.0,89.5,0.0,44978
2009-09-18,91.19999694824219,91.19999694824219,91.94999694824219,89.0,0.0,21983
2009-09-22,91.44999694824219,91.44999694824219,93.0,91.44999694824219,0.0,17313
2009-09-23,90.98999786376953,90.98999786376953,92.9800033569336,90.5,0.0,6587
2009-09-24,92.5,92.5,93.44999694824219,87.25,0.0,51767
2009-09-25,92.3499984741211,92.3499984741211,93.19999694824219,91.87000274658203,0.0,2097
2009-09-29,93.30000305175781,93.30000305175781,93.9000015258789,89.25,0.0,5615
2009-09-30,93.01000213623047,93.01000213623047,94.5,92.70999908447266,0.0,8541
2009-10-01,93.0999984741211,93.0999984741211,94.58999633789062,93.0,0.0,29192
2009-10-05,92.5999984741211,92.5999984741211,94.44999694824219,92.0999984741211,0.0,46730
2009-10-06,91.94999694824219,91.94999694824219,92.5,90.19999694824219,0.0,66770
2009-10-07,93.58999633789062,93.58999633789062,95.0,93.0,0.0,35323
