Date,Adj Close,Close,High,Low,Open,Volume
2009-01-02,30.555999755859375,30.555999755859375,30.94499969482422,30.299999237060547,30.600000381469727,1344830
2009-01-05,31.174999237060547,31.174999237060547,31.3700008392334,30.700000762939453,30.700000762939453,2429180
2009-01-06,31.124000549316406,31.124000549316406,31.479999542236328,30.60300064086914,31.100000381469727,1418730
2009-01-07,29.264999389648438,29.264999389648438,31.5,28.899999618530273,31.3799991607666,5724640
2009-01-09,28.854999542236328,28.854999542236328,29.5,28.030000686645508,29.0,1820800
2009-01-12,27.72599983215332,27.72599983215332,28.75,27.559999465942383,28.5,1845050
2009-01-13,27.636999130249023,27.636999130249023,28.190000534057617,27.51099967956543,27.700000762939453,1743530
2009-01-14,28.492000579833984,28.492000579833984,28.799999237060547,27.799999237060547,27.799999237060547,900410
2009-01-15,27.649999618530273,27.649999618530273,28.065000534057617,27.299999237060547,27.985000610351562,1200560
2009-01-16,28.51099967956543,28.51099967956543,28.690000534057617,27.719999313354492,27.850000381469727,689330
2009-01-19,28.445999145507812,28.445999145507812,28.709999084472656,28.065000534057617,28.065000534057617,794070
2009-01-20,28.31399917602539,28.31399917602539,28.549999237060547,27.780000686645508,28.389999389648438,705160
2009-01-21,27.535999298095703,27.535999298095703,28.200000762939453,27.309999465942383,28.200000762939453,1264160
2009-01-22,27.350000381469727,27.350000381469727,27.899999618530273,27.200000762939453,27.899999618530273,970500
2009-01-23,27.211000442504883,27.211000442504883,27.600000381469727,27.040000915527344,27.399999618530273,875460
2009-01-27,27.72100067138672,27.72100067138672,27.850000381469727,27.25,27.301000595092773,662830
2009-01-28,28.496000289916992,28.496000289916992,28.589000701904297,27.864999771118164,27.864999771118164,640780
2009-01-29,28.256999969482422,28.256999969482422,28.799999237060547,28.049999237060547,28.611000061035156,813550
2009-01-30,28.9689998626709,28.9689998626709,29.10099983215332,27.900999069213867,28.0,987080
2009-02-02,28.170000076293945,28.170000076293945,28.850000381469727,28.049999237060547,28.850000381469727,1724660
2009-02-03,28.291000366210938,28.291000366210938,28.599000930786133,28.0,28.299999237060547,450500
2009-02-04,28.10300064086914,28.10300064086914,28.68899917602539,27.94099998474121,28.5,838680
2009-02-05,28.020000457763672,28.020000457763672,28.5,27.81999969482422,28.299999237060547,420750
2009-02-06,28.618999481201172,28.618999481201172,28.780000686645508,28.200000762939453,28.200000762939453,528480
2009-02-09,29.327999114990234,29.327999114990234,29.399999618530273,28.625999450683594,28.788999557495117,820950
2009-02-10,29.555999755859375,29.555999755859375,29.700000762939453,29.0,29.388999938964844,1100710
2009-02-11,29.450000762939453,29.450000762939453,29.600000381469727,29.0,29.100000381469727,643300
2009-02-12,29.142000198364258,29.142000198364258,29.450000762939453,29.0,29.399999618530273,409900
2009-02-13,29.815000534057617,29.815000534057617,29.899999618530273,29.315000534057617,29.548999786376953,1040710
2009-02-16,28.54199981689453,28.54199981689453,29.815000534057617,28.399999618530273,29.700000762939453,1050890
2009-02-17,27.908000946044922,27.908000946044922,28.34000015258789,27.711000442504883,28.299999237060547,722930
2009-02-18,28.14900016784668,28.14900016784668,28.479999542236328,27.709999084472656,27.96500015258789,473580
2009-02-19,28.298999786376953,28.298999786376953,28.3799991607666,28.000999450683594,28.200000762939453,320420
2009-02-20,27.488000869750977,27.488000869750977,27.948999404907227,27.295000076293945,27.948999404907227,1044230
2009-02-24,27.523000717163086,27.523000717163086,27.59000015258789,27.020999908447266,27.200000762939453,1251550
2009-02-25,27.947999954223633,27.947999954223633,28.200000762939453,27.68000030517578,27.700000762939453,736690
2009-02-26,28.018999099731445,28.018999099731445,28.190000534057617,27.604999542236328,28.100000381469727,787880
2009-02-27,28.016000747680664,28.016000747680664,28.200000762939453,27.309999465942383,28.049999237060547,871000
2009-03-02,27.04599952697754,27.04599952697754,27.45400047302246,26.809999465942383,27.110000610351562,974790
2009-03-03,26.756000518798828,26.756000518798828,27.350000381469727,26.600000381469727,27.15999984741211,1439290
2009-03-04,26.93600082397461,26.93600082397461,27.075000762939453,26.625,26.850000381469727,1298960
2009-03-05,25.981000900268555,25.981000900268555,27.3700008392334,25.854999542236328,27.299999237060547,1608580
2009-03-06,26.634000778198242,26.634000778198242,26.700000762939453,25.690000534057617,25.690000534057617,761290
2009-03-09,26.239999771118164,26.239999771118164,26.5,26.024999618530273,26.299999237060547,693880
2009-03-12,26.643999099731445,26.643999099731445,26.989999771118164,26.43000030517578,26.979999542236328,781020
2009-03-13,27.430999755859375,27.430999755859375,27.496999740600586,26.979999542236328,27.065000534057617,696800
