Date,Adj Close,Close,High,Low,Open,Volume
2023-02-21,93.4800033569336,93.4800033569336,94.0,92.0,92.0,2565
2023-02-22,92.0199966430664,92.0199966430664,93.5,90.73999786376953,93.4800033569336,12207
2023-02-23,90.58999633789062,90.58999633789062,92.0199966430664,89.75,92.0199966430664,6153
2023-02-24,90.58999633789062,90.58999633789062,90.76000213623047,90.5,90.76000213623047,1944
2023-02-27,89.97000122070312,89.97000122070312,95.80000305175781,87.5,92.5,6801
2023-02-28,90.75,90.75,94.0,89.4000015258789,90.4000015258789,3536
2023-03-01,90.8499984741211,90.8499984741211,90.9000015258789,90.05999755859375,90.31999969482422,1933
2023-03-02,91.0,91.0,94.0,90.8499984741211,91.0,2454
2023-03-03,91.4800033569336,91.4800033569336,91.9000015258789,91.0,91.0,2347
2023-03-06,92.44999694824219,92.44999694824219,94.25,91.26000213623047,94.25,2805
2023-03-08,92.48999786376953,92.48999786376953,99.19999694824219,92.01000213623047,92.9000015258789,29541
2023-03-09,92.43000030517578,92.43000030517578,92.63999938964844,92.26000213623047,92.63999938964844,2639
2023-03-10,91.61000061035156,91.61000061035156,92.69999694824219,91.20999908447266,92.16999816894531,3992
2023-03-13,90.5,90.5,91.61000061035156,90.18000030517578,91.61000061035156,4617
2023-03-14,90.58000183105469,90.58000183105469,91.98999786376953,89.08000183105469,91.0,12261
2023-03-15,89.33000183105469,89.33000183105469,92.19999694824219,89.30000305175781,91.0,9360
2023-03-16,88.68000030517578,88.68000030517578,92.0,87.76000213623047,91.38999938964844,22564
2023-03-17,88.87999725341797,88.87999725341797,91.88999938964844,88.5,89.98999786376953,11255
2023-03-20,89.16999816894531,89.16999816894531,90.9000015258789,87.94000244140625,89.0,9389
2023-03-21,88.69999694824219,88.69999694824219,89.9000015258789,88.5199966430664,89.51000213623047,6597
2023-03-22,89.55000305175781,89.55000305175781,91.75,88.69999694824219,89.0,9276
2023-03-23,88.77999877929688,88.77999877929688,89.91000366210938,88.5,89.88999938964844,7999
2023-03-24,88.16000366210938,88.16000366210938,89.0,87.5,89.0,18434
2023-03-27,86.52999877929688,86.52999877929688,88.98999786376953,86.44999694824219,88.98999786376953,19905
2023-03-28,85.52999877929688,85.52999877929688,86.9000015258789,85.0,86.54000091552734,15036
2023-03-29,87.23999786376953,87.23999786376953,89.9000015258789,86.01000213623047,87.98999786376953,18735
2023-03-31,89.45999908447266,89.45999908447266,90.9000015258789,87.51000213623047,90.9000015258789,54474
2023-04-03,89.7300033569336,89.7300033569336,91.9000015258789,89.0,91.25,38577
2023-04-05,89.0999984741211,89.0999984741211,90.9000015258789,88.66000366210938,90.9000015258789,24297
2023-04-06,89.80999755859375,89.80999755859375,89.88999938964844,88.79000091552734,89.01000213623047,47625
2023-04-10,89.94000244140625,89.94000244140625,93.9000015258789,89.4000015258789,90.9000015258789,76375
2023-04-11,90.61000061035156,90.61000061035156,91.25,90.26000213623047,90.26000213623047,24051
2023-04-12,91.08999633789062,91.08999633789062,91.33999633789062,90.5,90.7300033569336,14596
2023-04-13,91.27999877929688,91.27999877929688,91.80000305175781,90.93000030517578,91.08000183105469,21482
2023-04-17,91.62000274658203,91.62000274658203,96.5,91.0,91.9000015258789,65937
2023-04-18,91.61000061035156,91.61000061035156,92.58000183105469,91.48999786376953,92.58000183105469,12251
2023-04-19,91.44999694824219,91.44999694824219,92.19000244140625,91.30000305175781,91.77999877929688,9149
2023-04-20,91.9000015258789,91.9000015258789,92.18000030517578,91.51000213623047,91.51000213623047,10819
2023-04-21,91.62000274658203,91.62000274658203,91.80999755859375,91.4000015258789,91.62000274658203,9587
2023-04-24,92.05999755859375,92.05999755859375,93.44999694824219,91.76000213623047,93.44999694824219,3842
2023-04-25,92.56999969482422,92.56999969482422,92.80000305175781,92.06999969482422,92.06999969482422,13975
2023-04-26,93.22000122070312,93.22000122070312,100.0,92.20999908447266,100.0,13535
2023-04-27,93.44000244140625,93.44000244140625,95.9000015258789,92.33999633789062,95.9000015258789,31693
2023-04-28,94.11000061035156,94.11000061035156,94.44999694824219,93.44000244140625,93.44000244140625,18272
2023-05-02,94.93000030517578,94.93000030517578,96.0,94.55999755859375,96.0,96389
2023-05-03,95.08000183105469,95.08000183105469,95.30000305175781,94.0,94.83999633789062,30261
2023-05-04,96.0,96.0,96.19999694824219,95.44000244140625,95.48999786376953,56740
2023-05-05,95.33000183105469,95.33000183105469,97.11000061035156,95.05999755859375,96.19000244140625,59356
2023-05-08,95.94000244140625,95.94000244140625,99.62999725341797,95.70999908447266,99.62999725341797,83610
2023-05-09,95.69000244140625,95.69000244140625,96.5199966430664,95.5999984741211,95.94999694824219,55207
2023-05-10,95.91999816894531,95.91999816894531,97.5999984741211,94.9000015258789,97.5999984741211,26784
2023-05-11,96.5,96.5,98.0,96.01000213623047,98.0,72662
2023-05-12,96.4800033569336,96.4800033569336,97.0,96.01000213623047,96.98999786376953,27298
2023-05-15,97.30999755859375,97.30999755859375,98.5,95.93000030517578,98.5,43148
2023-05-16,97.2699966430664,97.2699966430664,99.5,96.61000061035156,99.5,137162
2023-05-17,97.51000213623047,97.51000213623047,97.80000305175781,97.05000305175781,97.80000305175781,23420
2023-05-18,96.98999786376953,96.98999786376953,98.30000305175781,96.94999694824219,97.88999938964844,73607
2023-05-19,97.44999694824219,97.44999694824219,97.80000305175781,96.0,97.80000305175781,31489
2023-05-22,97.58000183105469,97.58000183105469,98.30000305175781,96.30999755859375,98.30000305175781,53228
2023-05-23,97.69999694824219,97.69999694824219,98.19999694824219,97.01000213623047,98.19999694824219,26243
2023-05-24,97.7699966430664,97.7699966430664,98.19999694824219,97.38999938964844,98.01000213623047,33503
2023-05-25,97.88999938964844,97.88999938964844,100.0,97.5,100.0,32370
2023-05-26,98.22000122070312,98.22000122070312,98.54000091552734,97.9800033569336,97.9800033569336,35907
2023-05-29,98.69999694824219,98.69999694824219,100.0,98.5,100.0,150327
2023-05-30,98.7300033569336,98.7300033569336,100.0,98.43000030517578,100.0,122916
2023-05-31,99.05999755859375,99.05999755859375,101.69999694824219,98.51000213623047,98.81999969482422,110694
2023-06-01,100.23999786376953,100.23999786376953,102.0,99.61000061035156,102.0,163119
2023-06-02,101.02999877929688,101.02999877929688,103.75,99.98999786376953,101.19999694824219,173977
2023-06-05,101.01000213623047,101.01000213623047,103.0,100.62999725341797,103.0,224438
2023-06-06,101.37999725341797,101.37999725341797,101.80000305175781,100.62999725341797,101.79000091552734,114698
2023-06-07,102.91999816894531,102.91999816894531,103.38999938964844,101.48999786376953,103.30999755859375,140902
